Timestamp,Latitude,Longitude,#Responders,Police,Priority,Service Time
2014-08-01 00:00:00-05:00,41.812658305999996,-87.63705851200001,2,0,3,0 days 00:24:00
2014-08-01 00:00:00-05:00,41.898494402,-87.68557839200001,2,0,3,0 days 00:23:00
2014-08-01 00:00:00-05:00,41.898363543,-87.698013289,2,0,3,0 days 00:21:00
2014-08-01 00:00:00-05:00,41.978537604,-87.702299631,2,1,2,0 days 00:23:00
2014-08-01 00:00:00-05:00,41.725403515,-87.572993166,2,1,2,0 days 00:29:00
2014-08-01 00:00:00-05:00,41.776795901,-87.60430422799999,2,1,1,0 days 00:18:00
2014-08-01 00:00:00-05:00,41.859280346,-87.65769001299999,2,0,3,0 days 00:28:00
2014-08-01 00:00:00-05:00,41.718802475,-87.64557417200001,2,1,2,0 days 00:35:00
2014-08-01 00:00:00-05:00,41.758277853,-87.62233006,2,0,3,0 days 00:29:00
2014-08-01 00:00:00-05:00,36.619446395,-91.686565684,2,0,3,0 days 00:25:00
2014-08-01 00:00:00-05:00,41.898005375,-87.62863168,2,1,2,0 days 00:23:00
2014-08-01 00:00:00-05:00,41.976260167,-87.66406392399999,2,0,3,0 days 00:31:00
2014-08-01 00:00:00-05:00,41.897664076999995,-87.724929353,2,1,2,0 days 00:29:00
2014-08-01 00:00:00-05:00,41.76015578,-87.556752911,2,1,2,0 days 00:23:00
2014-08-01 00:00:00-05:00,41.682470841,-87.668991481,2,0,3,0 days 00:18:00
2014-08-01 00:00:00-05:00,41.74845393,-87.63181611600001,2,0,3,0 days 00:23:00
2014-08-01 00:00:00-05:00,41.781550562,-87.59466625700001,2,1,2,0 days 00:25:00
2014-08-01 00:01:00-05:00,41.791000434000004,-87.696162964,2,0,3,0 days 00:25:00
2014-08-01 00:01:00-05:00,41.716972341,-87.53407664299999,2,1,2,0 days 00:27:00
2014-08-01 00:01:00-05:00,41.916948824,-87.650898391,2,0,3,0 days 00:19:00
2014-08-01 00:01:00-05:00,41.902576214,-87.732214795,2,0,3,0 days 00:19:00
2014-08-01 00:01:00-05:00,41.697349981,-87.615930867,2,1,2,0 days 00:21:00
2014-08-01 00:01:00-05:00,41.996509716,-87.670234472,2,0,3,0 days 00:22:00
2014-08-01 00:01:00-05:00,41.71286823,-87.570621085,2,0,3,0 days 00:22:00
2014-08-01 00:01:00-05:00,41.873968788,-87.62598776899999,2,1,2,0 days 00:26:00
2014-08-01 00:01:00-05:00,41.879611835,-87.70947230600001,2,1,2,0 days 00:30:00
